dv_requested_item,category_item,segment_,mrc_description_entity_,legal_entity_description_entity_,goc___coe_dri_approval_,location_,do_you_require_a_server_within_dmz_ice_environment_,quantity_of_application_servers_,quantity_of_databases_,request_type_,app_upgrade_,what_is_your_application_name_,database_version_,database_size_,additional_database_space_,non_standard_settings_,db_request_type_,db_size_,db_server_type_,db_server_count_,additional_instructions_,character_set,national_character_set,block_size__kb_,select_required_collation_settings,do_you_need_a_replicated_copy_of_database_,additional_information,os_version,db_blueprint,edition,db_patch_level,source_order_guide,dv_category,dv_subcategory,dv_u_used_for,dv_u_status_reason,dv_u_criticality,dv_u_application_lifecycle,dv_u_type,dv_u_primary_sector,dv_u_coe,dv_u_primary_product_line,dv_u_ci_regions,dv_u_number_of_users,dv_u_externally_hosted,dv_u_owning_company,dv_u_sox,dv_u_pci,dv_u_gxp,dv_u_gxp_part11_annex11,dv_u_legal_hold,dv_u_samd,dv_u_privacy_classification,dv_u_data_classification,dv_u_darm,dv_u_dr_enabled
RITM000014076272,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,Yes,TRAINITHBG-MCNEIL-SC-HELSINGBORG-DEV,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Core,Server,Consumer,SC Make,Supply Chain,EMEA,1-99,false,Manufacturing Helsingborg,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013340410,SDDC database 1,Global Technology Services,Janssen China,XIAN-JANSSEN PHARMACEUTICAL LTD.,Pharma,ASPAC enterprise data center,No,0,1,SDDC Factory Migration,No,JANCN_ROAMBI,SQL 2012 Standard Edition,Medium,0,"Manual DB build
One Shanghai DC Site
Not DMZ
Please contact Vibhor Agarwal or Chandra Srinivasa for queries regarding this Shanghai request",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Pharma,Comm ASPAC,Operational Analytics,ASPAC,"1,000-9,999",false,Janssen China,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013910090,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Consumer,EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,ADVANTAGE EMEA CONSUMER PROD,Oracle 11g Enterprise Edition,Large,0,NULL,Standard,NULL,NULL,NULL,NULL,WE8MSWIN1252,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Consumer,Sales,Sales & Customer Development,EMEA,1-99,false,J&J Consumer UK,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013059137,SDDC database 1,Global Technology Services,J&J Brazil,JOHNSON & JOHNSON INDUSTRIAL LTDA.,Consumer,NA enterprise data center,No,0,1,SDDC factory migration,No,MDC - QA,SQL 2012 Standard Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,Maintain,Server,Consumer,SC Plan,Supply Chain,LATAM,1-99,false,J&J Brazil,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013403864,SDDC database 1,Consumer Medical Devices,Vistakon Ireland Mfg,JOHNSON & JOHNSON VISION CARE,Supply chain (including HCS),EMEA enterprise data center,No,1,1,New Application,NULL,RAW MATERIAL FORECAST - PROD,SQL 2012 Standard Edition,Small,none,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,NULL,Server,Consumer,SC Make,Supply Chain,EMEA,100-999,false,Vistakon Ireland Mfg,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013759804,SDDC database 1,Global Technology Services,Ethicon USA,CLOSURE MEDICAL CORPORATION,Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,CAMSTAR MES ETHICON ATHENS,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,UTF8,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Core Rising,Server,Medical Devices,SC Make,Supply Chain,NA,1-99,false,Ethicon USA,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012787579,SDDC database 1,Shared Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Pharma,EMEA enterprise data center,No,0,1,SDDC factory migration,No,CVS - SPEC - QA,Oracle 11g Enterprise Edition,Small,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,NULL,Platform,Pharma,R&D Research Other,R&D Lab Data Generation & Lab Innovation,EMEA,1-99,false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012576722,SDDC database 1,NULL,J&J World Headquarters,NULL,NULL,NULL,No,NULL,1,NULL,No,NULL,NULL,Large,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Server,Corporate,GTS,None Assigned,NA,NULL,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013044724,SDDC database 1,Global Technology Services,J&J Medical China,JOHNSON & JOHNSON MEDICAL (CHINA),Supply chain (including HCS),ASPAC enterprise data center,No,0,1,SDDC factory migration,No,RFID,SQL 2008 Enterprise Edition,Small,0,"Non DBaas
Chinese_PRC_CI_AS",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,NULL,Platform,Medical Devices,SC Deliver,Supply Chain,ASPAC,1-99,false,J&J Medical China,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013139214,SDDC database 1,Global Technology Services,Janssen R&D US,"JANSSEN R&D, LLC",Pharma,NA enterprise data center,No,0,1,SDDC factory migration,Yes,GENEDATA,Oracle 12c Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Pharma,R&D Development Other,R&D Lab Data Generation & Lab Innovation,NA,1-99,false,Janssen R&D US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014258585,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Corporate (ETCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,COGNOS - TEAMCONNECT DATA WAREHOUSE,SQL 2012 Standard Edition,Large,5000,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Corporate,ITGF,LEGAL,NA,100-999,false,Corporate Law Litigation,false,false,false,false,true,false,NULL,NULL,false,false
RITM000013544434,SDDC database 1,Global Technology Services,DePuy UK R&D/Mfg,DEPUY INTERNATIONAL LIMITED,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,COMPLIANCE BUILDER - EU_QA,Oracle 11g Enterprise Edition,Small,200 GB,"NON DBaaS
NLS_CHARACTERSET : AL16UTF16
NLS_NCHAR_CHARACTERSET: WE8MSWIN1252
DB Block Size :8192",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Sensitive,NULL,Server,Medical Devices,SC General,Supply Chain,EMEA,1-99,false,DePuy UK R&D/MFG - 01-JAN,false,false,true,false,false,false,NULL,NULL,false,false
RITM000012958134,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES,",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC factory migration,No,AUDIT TRACKING MANAGEMENT SYSTEM (ATMS) - QA,SQL 2008 Enterprise Edition,Small,0,Collation Latin1_General_CI_AI,Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,Maintain,Server,Medical Devices,SC Quality,Supply Chain,NA,100-999,false,US Diabetes Care,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013041008,SDDC database 1,Global Technology Services,Janssen R&D US,"JANSSEN R&D, LLC",Pharma,NA enterprise data center,No,0,1,SDDC factory migration,No,CENTYREX DATA MANAGEMENT SYSTEM,Oracle 11g Enterprise Edition,Small,0,"Non DBaaS
NLS_Character set: WE8MSWIN1252 
Nchar_character_set:AL16UTF16 
Block Size :8192",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Decommission Pending,Non-Critical,Declining,Server,Pharma,R&D Development Other,R&D Lab Data Generation & Lab Innovation,NA,1-99,false,Janssen R&D US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013588366,SDDC database 1,Global Technology Services,J&J HCS USA,"JOHNSON & JOHNSON GATEWAY, LLC",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,CCRA - QA,Oracle 11g Enterprise Edition,Medium,0,NULL,Standard,NULL,NULL,NULL,NULL,US7ASCII,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,Maintain,Server,Medical Devices,SC Deliver,Supply Chain,NA,1-99,false,J&J HCS USA,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012528741,SDDC database 1,NULL,Janssen Belgium,NULL,NULL,NULL,No,NULL,1,NULL,Yes,NULL,NULL,Small,NULL,NULL,NULL,Small,Windows,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Declining,Server,Pharma,Comm EMEA G5,Collaboration & Productivity,EMEA,1-99,false,Jan-Cil Spain,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012559609,SDDC database 1,Shared Services,NULL,NULL,Pharma,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
RITM000012523144,SDDC database 1,NULL,Asia-Pacific Reg Off-Prof,JOHNSON & JOHNSON PTE. LTD.,NULL,ASPAC enterprise data center,No,1,1,New application,NULL,LOFTWARE - SINGAPORE RDC - PRODUCTION,Oracle 11g Enterprise Edition,Medium,NULL,NULL,Standard,Medium,NULL,NULL,Require 12C Oracle database with Medium Sizing ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Critical,Core,Server,Medical Devices,SC Make,Supply Chain,ASPAC,1-99,false,J&J Medical Singapor,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013186740,SDDC database 1,Consumer Medical Devices,LifeScan Scotland,LIFESCAN SCOTLAND LIMITED,Supply chain (including HCS),EMEA enterprise data center,No,1,1,New application,NULL,JJPS TOOLS - DEV,SQL 2012 Standard Edition,Small,100,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,NULL,Server,Consumer,SC General,Supply Chain,EMEA,NULL,false,Lifescan Scotland,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013131337,SDDC database 1,Global Technology Services,J&J Colombia,JOHNSON & JOHNSON DE COLOMBIA S.A.,Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC factory migration,Yes,SODAS - SEGREGATION OF DUTTIES ACCESS SYSTEM,SQL 2012 Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,NULL,Server,Consumer,SC General,Supply Chain,LATAM,1-99,false,J&J Colombia,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013678729,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,ETQ-INSTINCT-DEV,Oracle 11g Enterprise Edition,Large,0,NULL,Standard,NULL,NULL,NULL,NULL,WE8ISO8859P1,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Maintain,Server,Consumer,SC Quality,Supply Chain,"NA, LATAM, ASPAC, EMEA",100-999,false,US Diabetes Care,false,false,true,false,false,false,Personal Data Type 1,NULL,false,false
RITM000012983510,SDDC database 1,Global Technology Services,J&J Prof Prod Poland,JOHNSON & JOHNSON POLAND  SP. Z O.O,Medical devices,EMEA enterprise data center,No,0,1,SDDC factory migration,Yes,SALES TRACKING TOOL,SQL 2008 Standard Edition,Large,0,NULL,Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Test,NULL,Non-Critical,Maintain,Server,Medical Devices,EMEA,D&A,EMEA,1-99,false,J&J Prof Prd Poland,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013043725,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC factory migration,No,EMS_GEEL-DE,Oracle 12c Enterprise Edition,Small,0,"Non-DBaas 
Database characterset CHAR : WE8MSWIN1252 
National characterset NCHAR : UTF8
Block Size - 8192",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Maintaining,Server,Pharma,JSC Make,Supply Chain,EMEA,100-999,false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013129014,SDDC database 1,Global Technology Services,J&J Medical Japan,JOHNSON & JOHNSON K. K.,Medical devices,ASPAC enterprise data center,No,0,1,SDDC factory migration,Yes,E-MAIL NOTIFICATION SYSTEM - QA,SQL 2012 Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,Transformed,Non-Critical,Maintain,Server,Medical Devices,ASPAC,SFE,ASPAC,100-999,false,J&J Medical Japan,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012954454,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Medical devices,EMEA enterprise data center,No,0,1,SDDC factory migration,Yes,SAM - SYSTEM FOR ACCESS MANAGEMENT - QA,Oracle 12c Enterprise Edition,Small,0,NULL,Standard,Small,Linux,1,"Block size :8192
NLS_CHARACTERSET :AL32UTF8
NLS_NCHAR_CHARACTERSET:AL16UTF16
Oracle source version: 11.1.0.7.0
Oracle Target version: 12.1.0.2.5

Request you to provision DBaaS server",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,NULL,Non-Critical,Maintain,Server,Corporate,WWETO,EMEA,EMEA,1-99,false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014135959,SDDC database 1,Global Technology Services,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES, INC.",Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,Yes,DEPUY SYNTHES BI-PROD,SQL 2012 Standard Edition,Small,50,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Sensitive,Maintaining,Server,Medical Devices,SC General,Supply Chain,NA,100-999,false,DePuy Orthopaedics US,false,false,false,false,true,false,NULL,NULL,false,false
RITM000013625804,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,OIBI-BEERSE-MFR DEV,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,Transformed,Non-Critical,Core Rising,Desktop,Pharma,JSC Make,Supply Chain,EMEA,100-999,false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013264336,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,CLEARQUEST 8 PRD (PHARMA),Oracle 11g Enterprise Edition,Medium,0,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Pharma,JSC General,Supply Chain,"NA, LATAM, EMEA, ASPAC","1,000-9,999",false,Janssen Belgium,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014280418,SDDC database 1,Global Technology Services,Janssen Belgium,JANSSEN PHARMACEUTICA NV,Pharma,EMEA enterprise data center,No,0,1,SDDC Factory Migration,No,SMART EXCEL FORECAST TOOL - TEST,SQL 2014 Standard Edition,Small,0,"For this server we need Microsoft Windows Server 2012 R2 Standard operating system to be provisioned.
Collation: SQL_Latin1_General_CP1255_CI_AS",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OTHER,No,"For this server we need Microsoft Windows Server 2012 R2 Standard operating system to be provisioned.
Collation: SQL_Latin1_General_CP1255_CI_AS",NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Test,NULL,Non-Critical,NULL,Desktop,Pharma,Comm EMEA Mid Size Markets,Operational Analytics,EMEA,1-99,false,Jan-Cil Israel,false,false,false,false,false,false,NULL,NULL,false,false
RITM000014022853,SDDC database 1,Cardiovascular Specialty Solutions,Mentor Corporation,MENTOR TEXAS LP,Supply chain (including HCS),NA enterprise data center,No,1,1,New Application,NULL,MNT-NAVORI2DEV,SQL 2012 Standard Edition,Small,100,NULL,Standard,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SQL_Latin1_General_CP1_CI_AS,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Non-Critical,Maintaining,Server,Medical Devices,SC Make,Supply Chain,NA,100-999,false,Mentor Corporation,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013389276,SDDC database 1,Corporate,J&J GBSC Belgium,J.C. GENERAL SERVICES CVBA,Corporate (ETCS),EMEA enterprise data center,No,0,1,Organic Growth,NULL,GLOBAL TREASURY-WL-ETREASURY-UAT,Oracle 11g Enterprise Edition,Large,1000,please use RHEL 72,Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Staging,NULL,BCA,Core Rising,Server,Corporate,ITGF,Treasury,"NA, EMEA, ASPAC, LATAM",100-999,false,Janssen GTSC,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013430373,SDDC database 1,Global Technology Services,J&J Colombia,JOHNSON & JOHNSON DE COLOMBIA S.A.,Supply chain (including HCS),NA enterprise data center,No,0,1,SDDC Factory Migration,No,PROGRAMA DE MANUFACTURA,Oracle 11g Enterprise Edition,Small,0," NON DBAAS
 CHAR Set: WE8ISO8859P1
 NCHAR Set requirements: AL16UTF16  
 DB Block Size Reequirements: 8192",Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,NULL,Non-Critical,Maintain,Server,Consumer,SC Make,Supply Chain,LATAM,1-99,false,J&J Colombia,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012916854,SDDC database 1,Janssen,J&J Singapore,JOHNSON & JOHNSON PTE. LTD.,Pharma,ASPAC enterprise data center,No,1,1,New application,NULL,SG TP TRACKER - PRODUCTION,SQL 2012 Standard Edition,Small,80,NULL,Standard,Small,Windows,1,SQL Server 2012 SP3 Standard Edition required.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Production,Transformed,Non-Critical,Maintain,Server,Consumer,Sales,Sales & Customer Development,ASPAC,1-99,false,J&J Singapore,false,false,false,false,false,false,NULL,NULL,false,false
RITM000012994432,SDDC database 1,Enterprise Supply Chain,J&J World Headquarters,"W130 JOHNSON & JOHNSON SERVICES,",Corporate (ETCS),NA enterprise data center,No,0,1,Base business,NULL,TRUVAULT VIEWER - DEV,SQL 2012 Enterprise Edition,Medium,0,Enable/Install SSIS package,Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,Development,NULL,Vital,Maintaining,Website,Corporate,SC Quality,Supply Chain,GLOBAL,1-99,false,JJ World Headqtrs US,false,false,false,false,false,false,NULL,NULL,false,false
RITM000013044044,SDDC database 1,Global Technology Services,J&J Consumer Products USA,JOHNSON & JOHNSON CONSUMER,Consumer,NA enterprise data center,No,0,1,SDDC factory migration,No,ERMS CONSUMER - QA,SQL 2008 Enterprise Edition,Small,0,NULL,Custom,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,Transformed,Sensitive,Core Rising,Server,Consumer,GPIQ-QA,R&D,NA,1-99,false,J&J Consumer Prod US,false,false,true,false,false,false,NULL,NULL,false,false
RITM000013751757,SDDC database 1,Global Technology Services,Johnson & Johnson MEDICAL GmbH,JOHNSON & JOHNSON MEDICAL GMBH,Supply chain (including HCS),EMEA enterprise data center,No,0,1,SDDC Factory Migration,Yes,LABWARE LIMS NORDERSTEDT - QA,Oracle 11g Enterprise Edition,Small,0,NULL,Standard,NULL,NULL,NULL,NULL,AL32UTF8,AL16UTF16,8,NULL,No,NULL,NULL,NULL,NULL,NULL,Provision a hosting platform or database,Service,Application,QA,Transformed,Non-Critical,Maintain,Server,Medical Devices,SC Make,Supply Chain,EMEA,1-99,false,Johnson & Johnson MEDICAL,false,false,true,false,false,false,NULL,NULL,false,false
